SOURCELONG:Monsters of Faerun 3.0	SOURCESHORT:MCMoF30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2001-02
																																	
# # Subrace Traits																																	
																																	
###Block: Traits																																	
Stone Walk	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:This ability allows Urdunnirs to pass through stone and earth as if it were air. They can carry up to twice their own body weight with them in this manner.	KEY:Urdunnir Dwarf ~ Stone Walk																											SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Urdunnir Dwarf ~ Stone Shape																		SPELLS:Innate|TIMES=1|TIMEUNIT=Round|CASTERLEVEL=8|Stone Shape									SOURCEPAGE:MCMoF	
Shape Metal	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An urdunnir can also use a shape metal spell-like ability by concentrating for a full round and using this ability in the next round. The power works just like the stone shape spell, except that the urdunnir can only affect 5 cubic feet of metal. The dwarf must touch the metal to shape it, which may require a melee touch attack if an opponent is holding or wielding the object. If an urdunnir is prepared for an attack, he can reshape a metal weapon as it hits, taking only half damage from the attack and rendering the weapon useless. (The dwarf must spend one action preparing to use the power, then ready the shape metal ability on his next action, using the ability the next time he is struck in combat.) Magic weapons and armor receive a Fortitude saving throw against this power (see the saving throw rules under Strike an Object in Chapter 8 of the Player's Handbook).	KEY:Urdunnir Dwarf ~ Shape Metal																											SOURCEPAGE:MCMoF	
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Race Traits ~ Giant (Fog)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Giant Subtraits|TYPE=GiantFogRaceTrait											BONUS:VAR|AdvancementByClass|1																			
Rock Throwing	CATEGORY:Special Ability	TYPE:GiantFogRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The range increment is 140 feet for a fog giant's thrown rocks.	KEY:Giant (Fog) ~ Rock Throwing																											SOURCEPAGE:MCMoF	
Hide in Fog	CATEGORY:Special Ability	TYPE:GiantFogRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:In foggy conditions, fog giants have an unusual ability to blend into the swirling mists. *In light fog, they gain a +4 racial bonus to Hide checks. In dense fog, the Hide bonus rises to +7. (These numbers include the penalty for the giant's size).	KEY:Giant (Fog) ~ Hide in Fog																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Giant (Phaerlin)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Giant Subtraits|TYPE=GiantPhaerlinRaceTrait|Scent	AUTO:LANG|Giant|Common										BONUS:VAR|AdvancementByClass|1																			
Frightful Presence	CATEGORY:Special Ability	TYPE:GiantPhaerlinRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Phaerlin giants initiate combat with a dreadful howling roar (a free action) that strikes terror into the hearts of all but the doughtiest opponents. Any creature with fewer than 8 HD within %2 feet of the giant must make a Will save (DC %1) or become shaken, suffering a -2 penalty on attack rolls, checks, and saving throws. Characters who make their saves are immune to that particular giant's frightful presence for one day. The save DC is Charisma-based.|FrightfulPresenceDC|FrightfulPresenceRange	KEY:Giant (Phaerlin) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Giant Strider	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GiantStriderRaceTrait																														
Fireball	CATEGORY:Special Ability	TYPE:GiantStriderRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Twice per hour, a giant strider can emit a small fireball from ducts near its eyes. Each fireball has a range of 60 feet and a burst radius of 10 feet. Creatures caught by the blast must make a Reflex save (DC %1) or take 1d6 points of damage. A successful save negates all damage.|FireballDC	KEY:Giant Strider ~ Fireball				DEFINE:FireballDC|0					BONUS:VAR|FireballDC|DefaultDCCha	BONUS:VAR|FireballDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fireball)								ABILITY:Ability Focus|AUTOMATIC|Fireball									SOURCEPAGE:MCMoF	
Healing from Fire	CATEGORY:Special Ability	TYPE:GiantStriderRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Not only do giant striders take no damage from fire, they are healed by it. Once during each 3 rounds that a strider is exposed to intense heat or flame, the creature gains the benefit of a cure light wounds spell (1d8+1 hp healed). A fireball spell or other intense, fiery attack fully heals the creature instantly.	KEY:Giant Strider ~ Healing from Fire																		ABILITY:Ability Focus|AUTOMATIC|Fireball									SOURCEPAGE:MCMoF	
Resistance to Magic	CATEGORY:Special Ability	TYPE:GiantStriderRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Giant striders gain a +2 bonus on all saving throws against magical effects.	KEY:Giant Strider ~ Resistant from Magic									BONUS:SAVE|ALL|2																		SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Gibberling	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GibberlingRaceTrait		AUTO:WEAPONPROF|Dagger																												
Gibber	CATEGORY:Special Ability	TYPE:GibberlingRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Gibberlings' continual insane muttering and shrieking can unnerve creatures with fewer than 2 HD, requiring them to make a Will save (DC %1) or be shaken. Creatures with 2 or more HD do not have to make a Will save, but all Concentration checks by creatures who can hear gibberlings within 200 feet suffer a -2 penalty. Note that in most circumstances, gibberlings' gibbering prevents them from achieving surprise.|GibberDC	KEY:Gibberling ~ Gibber				DEFINE:GibberDC|0					BONUS:VAR|GibberDC|DefaultDCCha	BONUS:VAR|GibberDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Gibbering)								ABILITY:Ability Focus|AUTOMATIC|Gibbering									SOURCEPAGE:MCMoF	
Teamwork	CATEGORY:Special Ability	TYPE:GibberlingRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:For every two gibberlings that are grappling a foe, all gibberlings get a +2 competence bonus on attacks against that foe.	KEY:Gibberling ~ Teamwork																											SOURCEPAGE:MCMoF	
Bouncing	CATEGORY:Special Ability	TYPE:GibberlingRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Gibberlings swarm over and around each other with ease. Up to three gibberlings can occupy the same 5-foot-by-5-foot space.	KEY:Gibberling ~ Bouncing																											SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:GibberlingRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Like vermin, gibberlings are immune to all mind-influencing effects, including charms, compulsions, phantasms, and morale effects.	KEY:Gibberling ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Mind-Affecting									SOURCEPAGE:MCMoF	
Light Vulnerability	CATEGORY:Special Ability	TYPE:GibberlingRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Daylight, or the daylight spell, affects gibberlings like a slow spell. They get no save against this effect. Being slowed in this fashion does not deter gibberlings from attacking, it just renders them less effective.	KEY:Gibberling ~ Light Vulnerability																											SOURCEPAGE:MCMoF	
Fire Vulnerability	CATEGORY:Special Ability	TYPE:GibberlingRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A gibberling attacked with fire must make a Will save (DC 12) or hang back and refuse to advance the next round. The gibberling can still defend itself; it merely fails to advance or to attack in that one round.	KEY:Gibberling ~ Fire Vulnerability																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Goblin (Dekanter)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GoblinDekanterRaceTrait|Resistance to Cold	AUTO:LANG|Goblin|Undercommon								BONUS:WEAPONPROF=Gore|CRITMULTADD|1	BONUS:VAR|FastHealingRate|3|TYPE=Base	BONUS:VAR|ColdResistanceBonus|3|TYPE=Resistance																			
-	CATEGORY:Special Ability	TYPE:GoblinDekanterRaceTrait	VISIBLE:DISPLAY		KEY:Goblin (Dekanter) ~ -																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Golem (Gemstone/Ruby)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemGemstoneRubyRaceTrait																														
Regeneration	CATEGORY:Special Ability	TYPE:GolemGemstoneRubyRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Sonic attacks deal normal damage to a ruby golem.	KEY:Golem (Gemstone/Ruby) ~ Regeneration									BONUS:VAR|RegenerationRate|10|TYPE=Racial																		SOURCEPAGE:MCMoF	
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemClayRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A clay golem is immune to any spell or spell-like ability that allows spell resistance. In addition, certain spells and effects function differently against the creature, as noted below. A shatter spell affects the ruby golem per the spell's standard effects. A mending spell heals 2d6 points of the damage the golem has suffered. Sonic spells, sonic spell-like abilities, and sonic effects affect the ruby golem normally.	KEY:Golem (Gemstone/Ruby) ~ Immunity To Magic																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Golem (Gemstone/Emerald)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemGemstoneEmeraldRaceTrait																														
Emerald Gates	CATEGORY:Special Ability	TYPE:GolemGemstoneEmeraldRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:1d2 times per day, as a spell-like ability requiringa standard action, an emerald golem can create an emerald circle upon the ground that functions like the teleportation circle spell. Unless it has orders not to, the emerald golem is likely to step through the gate to the other side. An emerald gate lasts for 1d6 rounds. If the die result is a 6, the gate lasts for 1d6 hours. The destinations of emerald gates are, as far as wizards can tell, random. Unlike the teleportation circle spell, which requires the caster to have been at the target location, the golems' emerald gates appear capable of going anywhere that any other emerald golem has ever been. The gates tend not to land underwater, inside volcanoes, or 300 feet up in the air, though safe and hospitable destinations cannot be counted on.	KEY:Golem (Gemstone/Emerald) ~ Emerald Gates																											SOURCEPAGE:MCMoF	
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemClayRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An emerald golem is immune to any spell or spell-like ability that allows spell resistance. In addition, certain spells and effects function differently against the creature, as noted below. Bigby 's forceful hand, Bigby 's grasping hand, Bigby 's clenched fist, and Bigby's crushing hand affect the emerald golem normally. Furthermore, these spells treat the golem as if it weighed only 500 pounds. A shatter spell affects the emerald golem per the spell's standard effects. A mending spell heals all of the golem's damage.	KEY:Golem (Gemstone/Emerald) ~ Immunity To Magic																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Golem (Gemstone/Diamond)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemGemstoneDiamondRaceTrait																														
Targeted Dispel	CATEGORY:Special Ability	TYPE:GolemGemstoneDiamondRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any creature struck in melee combat by the diamond golem's fist is struck by a targeted dispel magic effect that operates as if it had been cast by a 16thlevel wizard.	KEY:Golem (Gemstone/Diamond) ~ Targeted Dispel																											SOURCEPAGE:MCMoF	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:GolemGemstoneDiamondRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Golem (Gemstone/Diamond) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=15|Sunbeam	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=HD|True Strike								SOURCEPAGE:MCMoF	
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemGemstoneDiamondRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A diamond golem is immune to any spell or spell-like ability that allows spell resistance. In addition, certain spells and effects function differently against the creature, as noted below. A shatter spell affects the diamond golem per the spell's standard effects, as does imprisonment. A mending spell heals all of the golem's damage.	KEY:Golem (Gemstone/Diamond) ~ Immunity To Magic																											SOURCEPAGE:MCMoF	
Ki Vulnerability	CATEGORY:Special Ability	TYPE:GolemGemstoneDiamondRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Diamond golems can be struck and damaged by any character who possesses the ki strike ability, which monks gain at 10th level. Ki strike +1 is enough to damage the diamond golem. Any ki strike attack inflicts +1d6 damage for every point of ki strike the attacker possesses; for example, a 17th-level monk with ki strike +3 inflicts +3d6 damage on the diamond golem with each of her unarmed strikes.	KEY:Golem (Gemstone/Diamond) ~ Ki Vulnerability																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Golem (Thayan)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemThayanRaceTrait		AUTO:WEAPONPROF|Longbow																		ABILITY:FEAT|AUTOMATIC|Point Blank Shot|Precise Shot|Rapid Shot										
Immunity To Magic Missile	CATEGORY:Special Ability	TYPE:GolemThayanRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Magic missile spells cannot affect a Thayan golem.	KEY:Golem (thayan) ~ Immunity To Magic Missile																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Green Warder	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GreenWarderRaceTrait						BONUS:VAR|HasLowLightVision|1|TYPE=Base																								
Sleep	CATEGORY:Special Ability	TYPE:GreenWarderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Every 1d3 rounds, a green warder may create a sleep effect like the spell as cast by a 4th-level sorcerer, requiring a Will save (DC %1). Any being who successfully saves against a green warder's sleep ability gains a cumulative +2 bonus on saves against that ability for the next 24 hours.|SleepDC	KEY:Green Warder ~ Sleep				DEFINE:SleepDC|0					BONUS:VAR|SleepDC|DefaultDCCha	BONUS:VAR|SleepDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sleep)								ABILITY:Ability Focus|AUTOMATIC|Sleep									SOURCEPAGE:MCMoF	
Confusion	CATEGORY:Special Ability	TYPE:GreenWarderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Every 1d6 rounds, a green warder may generate a confusion effect similar to the spell as cast by an 8th-level sorcerer (DC %1). Any being who successfully saves against a green warder's confusion ability gains a cumulative +2 bonus on saves against that ability for the next 24 hours.|ConfusionDC	KEY:Green Warder ~ Confusion				DEFINE:ConfusionDC|0					BONUS:VAR|ConfusionDC|DefaultDCCha	BONUS:VAR|ConfusionDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Confusion)								ABILITY:Ability Focus|AUTOMATIC|Confusion									SOURCEPAGE:MCMoF	
Alarm	CATEGORY:Special Ability	TYPE:GreenWarderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:%1 per day, in a natural setting such as a forest or underground, as a full-round action, a green warder may set up an alarm area similar to the spell as cast by a 3rd-level sorcerer. The alarm sound is audible, not mental, and sounds like a long, mournful bird call instead of a bell.|AlarmTimes	KEY:Green Warder ~ Alarm				DEFINE:AlarmTimes|0					BONUS:VAR|AlarmTimes|2																		SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special ability	TYPE::GreenWarderRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*Green warders gain a +12 racial bonus on Hide checks while in a forest.	KEY:Green Warder ~ Skills									BONUS:SITUATION|Hide=In forested area|12																		SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Groundling	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GroundlingRaceTrait																														
Improved Grab	CATEGORY:Special Ability	TYPE:GroundlingRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If the groundling hits both claws it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity. No initial touch attack is required. When the groundling gets a hold after an improved grab attack, it pulls the opponent into its space. This act does not provoke attacks of opportunity. The groundling can move (possibly carrying away the opponent), provided it can drag the opponent's weight. A groundling typically tries to drag a grabbed opponent into its burrow.	KEY:Groundling ~ Improved Grab																											SOURCEPAGE:MCMoF	
Spell Save Bonus	CATEGORY:Special Ability	TYPE:GroundlingRaceTrait.SpecialQuality	VISIBLE:YES	DESC:+%1 racial bonus on saving throws against spells and spell-like effects.|GroundlingSpellSaveBonus	KEY:Groundling ~ Spell Save Bonus				DEFINE:GroundlingSpellSaveBonus|0					BONUS:VAR|GroundlingSpellSaveBonus|2|TYPE=Racial																		SOURCEPAGE:MCMoF	ASPECT:SaveBonus|+%1 racial bonus on saving throws against spells and spell-like effects|GroundlingSpellSaveBonus
Poison Save Bonus	CATEGORY:Special Ability	TYPE:GroundlingRaceTrait.SpecialQuality	VISIBLE:YES	DESC:+%1 racial bonus on saving throws against poison.|GroundlingPoisonSaveBonus	KEY:Groundling ~ Poison Save Bonus				DEFINE:GroundlingPoisonSaveBonus|0					BONUS:VAR|GroundlingPoisonSaveBonus|2	BONUS:VAR|PoisonResistanceBonus|GroundlingPoisonSaveBonus|TYPE=Racial								ABILITY:Special Ability|AUTOMATIC|Resistance To Poison									SOURCEPAGE:MCMoF	ASPECT:SaveBonus|+%1 racial bonus on saving throws against poison|GroundlingPoisonSaveBonus
																																	
Race Traits ~ Gulguthydra	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GulguthydraRaceTrait																														
Improved Grab	CATEGORY:Special Ability	TYPE:GulguthydraRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, the gulguthydra must hit with a tentacle attack.	KEY:Gulguthydra ~ Improved Grab																											SOURCEPAGE:MCMoF	
Nauseating Stench	CATEGORY:Special Ability	TYPE:GulguthydraRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any corporeal being with 8 or fewer HD who comes within 80 feet of a gulguthydra must make a Fortitude saving throw (DC %1) or be nauseated for the next 1d10 rounds. At the end of the period of nausea, if still within 80 feet of the gulguthydra, the being must make another save. A single successful save exempts the being from needing to make saves against any gulguthydra's nauseating stench ability for one day. Nauseated beings are unable to attack, cast spells, concentrate on spells, or do anything else requiring attention. The only action a nauseated character can take is a single move (or move-equivalent) action.|NauseatingStenchDC	KEY:Gulguthydra ~ Nauseating Stench				DEFINE:NauseatingStenchDC|0					BONUS:VAR|NauseatingStenchDC|DefaultDCCon	BONUS:VAR|NauseatingStenchDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Nauseating Stench)								ABILITY:Ability Focus|AUTOMATIC|Nauseating Stench									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Half-Fiend (Draegloth)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HalfFiendDraeglothRaceTrait	AUTO:LANG|Abyssal|Undercommon					BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|AdvancementByClass|1																							
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:HalfFiendDraeglothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Half-Fiend (Draegloth) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=1|CASTERLEVEL=6|Dancing Light|Desecrate|Faerie Fire|Unholy Blight	SPELLS:Innate|TIMES=4|CASTERLEVEL=HD|Darkness								SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:HalfFiendDraeglothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Draegloths are immune to poison and sleep-inducing spells and effects.	KEY:Half-Fiend (Draegloth) ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Poison|Immunity to Sleep									SOURCEPAGE:MCMoF	
Resistances	CATEGORY:Special Ability	TYPE:HalfFiendDraeglothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Draegloths have acid, cold, electricity, and fire resistance 10 and gain a +2 racial bonus on their saving throws against enchantment spells or effects.	KEY:Half-Fiend (Draegloth) ~ Resistances									BONUS:VAR|AcidResistanceBonus,ColdResistanceBonus,ElectricityResistanceBonus,FireResistanceBonus|10|TYPE=Resistance	BONUS:VAR|EnchantmentResistanceBonus|2|TYPE=Racial								ABILITY:Special Ability|AUTOMATIC|Immunity to Poison|Immunity to Sleep|Resistance to Acid|Resistance to Cold|Resistance to Electricity|Resistance to Fire|Resistance To Enchantment									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Helmed Horror	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HelmedHorrorRaceTrait	AUTO:LANG|Common	AUTO:WEAPONPROF|Greatsword|Crossbow (Heavy)	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy			BONUS:VAR|DarkvisionRange|60|TYPE=Base																								
Weapon Power	CATEGORY:Special Ability	TYPE:HelmedHorrorRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The magics that create a helmed horror usually endow it with the ability to give its edged weapon a magical power as a free action. The weapon's magical power only operates so long as it is in the helmed horror's grasp. The magical effect comes from the helmed horror, not from the weapon itself. Roll 1d12 and consult the following list to find out what power the helmed horror's melee weapon has. Weapon abilities function as the magic weapon special abilities of the same name as described in the DUNGEON MASTER's Guide. 1-3: None 4: Flaming 5: Flaming burst 6: Frost 7: Keen 8: Shock 9: Shocking burst 10: Speed 11: Thundering 12: Wounding.	KEY:Helmed Horror ~ Weapon Power																											SOURCEPAGE:MCMoF	
Spell Immunities	CATEGORY:Special Ability	TYPE:HelmedHorrorRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A helmed horror's creator can give it immunity to three spells chosen at the moment of the horror's creation. Typical immunities are fireball, lightning bolt, and ice storm. All helmed horrors are immune to magic missile.	KEY:Helmed Horror ~ Spell Immunities																											SOURCEPAGE:MCMoF	
Air Walk	CATEGORY:Special Ability	TYPE:HelmedHorrorRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES		KEY:Helmed Horror ~ Air Walk																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=HD|Air Walk ~ Self only									SOURCEPAGE:MCMoF	
