SOURCELONG:Unearthed Arcana	SOURCESHORT:UA	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-02																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Spontaneous Dispelling	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 5th level, an abjurer using this variant gains the ability to spontaneously cast the spell dispel magic. This ability is similar to the cleric's ability to spontaneously cast cure spells, with a few exceptions. The abjurer can "lose" four or more levels of prepared spells to cast dispel magic. The prepared spells can be of any level or combination of levels as long as the total spell levels add up to four or more (0-level spells don't count). For example, an abjurer using this variant could lose two 2nd-level spells or one 1st-level spell and one 3rd-level spell to cast dispel magic. At 11th level, an abjurer can "lose" seven or more levels of prepared spells to spontaneously cast greater dispel magic.	KEY:Spontaneous Dispelling Abjurer ~ Spontaneous Dispelling																										SORTKEY:Class_Spontaneous_Dispelling_Wizard	SOURCEPAGE:UA	
Rapid Summoning Conjurer	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:Any time a conjurer using this variant casts a summon monster spell, its casting time is 1 standard action rather than 1 full round.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Conjurer																ABILITY:Alternate Class Feature|AUTOMATIC|Rapid Summoning Conjurer ~ Rapid Summoning|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Rapid Summoning	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialAttack	VISIBLE:YES	DESC:Any time a conjurer using this variant casts a summon monster spell, its casting time is 1 standard action rather than 1 full round. (Creatures so summoned can only take a standard action in the round they are summoned.) Conjurers using this variant gain the normal benefi ts from enhancing a summon monster spell with the Quicken Spell feat.	KEY:Rapid Summoning Conjurer ~ Rapid Summoning																										SORTKEY:Class_Rapid_Summoning_Wizard	SOURCEPAGE:UA	
Enhanced Summoning Conjurer	CATEGORY:ACF	TYPE:AlternateClass.WizardBonusFeats.WizardScribeScroll	VISIBLE:YES	DESC:At 1st level, a conjurer using this variant gains the Augmented Summoning feat for free instead of the Scribe Scroll feat.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Conjurer																ABILITY:Alternate Class Feature|AUTOMATIC|Enhanced Summoning Conjurer ~ Enhanced Summoning|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Enhanced Summoning	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a conjurer using this variant gains the Augmented Summoning feat for free instead of the Scribe Scroll feat. At 5th level, the conjurer's summoned creatures become particularly tough to dispel. Add 2 to the DC of any caster level check made to dispel the conjurer's summoned creatures. At 15th level, this addition to the DC increases to 4. At 10th level, the conjurer's summoned creatures gain an additional +2 bonus to Strength and Constitution. At 20th level, these bonuses increase to +4. These bonuses stack with those granted by the Augmented Summoning feat. A conjurer using this variant does not gain bonus feats for advancing as a wizard.	KEY:Enhanced Summoning Conjurer ~ Enhanced Summoning									BONUS:VAR|AugmentSummoning|WizardLVL-1									ABILITY:FEAT|AUTOMATIC|Augment Summoning								SORTKEY:Class_Enhanced_Summoning_Wizard	SOURCEPAGE:UA	
Spontaneous Summoning Conjurer	CATEGORY:ACF	TYPE:AlternateClass.WizardBonusFeats	VISIBLE:YES	DESC:Conjurers using this variant can "lose" a prepared spell to cast any summon monster spell of a lower level.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Conjurer																ABILITY:Alternate Class Feature|AUTOMATIC|Spontaneous Summoning Conjurer ~ Spontaneous Summoning|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Spontaneous Summoning	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Conjurers using this variant can "lose" a prepared spell to cast any summon monster spell of a lower level. For example, a conjurer who has prepared greater invisibility (a 4th-level spell) may lose that spell to cast summon monster I, summon monster II, or summon monster III.	KEY:Spontaneous Summoning Conjurer ~ Spontaneous Summoning																										SORTKEY:Class_Spontaneous_Summoning_Wizard	SOURCEPAGE:UA	
Enhanced Awareness Diviner	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:A diviner using this variant adds Sense Motive to her list of class skills.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Diviner																ABILITY:Alternate Class Feature|AUTOMATIC|Enhanced Awareness Diviner ~ Enhanced Awareness|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Enhanced Awareness	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A diviner using this variant adds Sense Motive to her list of class skills. In addition, she gains minor benefi ts when casting certain divination spells. She needs only to study an item for 10 minutes (rather than 1 hour) when casting identify. An arcane eye cast by the diviner travels at 20 feet per round when studying its surroundings (rather than 10 feet per round). Add +1 to the saving throw DCs of the character's divination spells. (This bonus stacks with the bonus from the Spell Focus and Greater Spell Focus feats.)	KEY:Enhanced Awareness Diviner ~ Enhanced Awareness									BONUS:DC|SCHOOL.Divination|1									CSKILL:Sense Motive								SORTKEY:Class_Enhanced_Awareness_Wizard	SOURCEPAGE:UA	
Bonus Feats Diviner	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:A diviner using this variant gradually grows in awareness and perceptive ability, but at the expense of her metamagic capabilities.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Diviner																ABILITY:Alternate Class Feature|AUTOMATIC|Bonus Feats Diviner ~ Bonus Feats|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Bonus Feats	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A diviner using this variant gradually grows in awareness and perceptive ability, but at the expense of her metamagic capabilities. The diviner may not select a metamagic feat as a wizard bonus feat (that is, those feats gained at 5th, 10th, 15th, and 20th level). However, the following feats are added to the list of bonus feats available to her at those levels: Alertness, Blind-Fight, Improved Initiative, Lightning Refl exes, and Skill Focus (Spot, Listen, or Sense Motive only).	KEY:Bonus Feats Diviner ~ Bonus Feats				DEFINE:WizardBonusFeats|0					BONUS:VAR|WizardBonusFeats|WizardLVL/5	BONUS:ABILITYPOOL|Diviner Feat|WizardBonusFeats																SORTKEY:Class_Bonus_Feats_Wizard	SOURCEPAGE:UA	
Prescience Diviner	CATEGORY:ACF	TYPE:AlternateClass.WizardDivinerSpecialtySpell	VISIBLE:YES	DESC:Gifted with extraordinary insight and perceptive abilities.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Diviner																ABILITY:Alternate Class Feature|AUTOMATIC|Prescience Diviner ~ Prescience|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Prescience	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialAttack	VISIBLE:YES	DESC:Gifted with extraordinary insight and perceptive abilities, a diviner using this variant can add an insight bonus equal to her Intelligence modifi er to any attack roll, saving throw, skill check, or level check she makes. The diviner can use this ability once per day, plus one additional time per day for every fi ve class levels attained. Using this ability is a free action that can be taken out of turn if needed, but the character must choose to use this ability before the die roll is made.	KEY:Prescience Diviner ~ Prescience	DESC:%1/day|PrescienceTimes			DEFINE:PrescienceTimes|0					BONUS:VAR|PrescienceTimes|1																	SORTKEY:Class_Prescience_Wizard	SOURCEPAGE:UA	
Cohort Enchanter	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:Upon reaching 6th level, an enchanter using this variant gains the service of a loyal cohort of the player's choice (with the DM's approval).		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Enchanter																ABILITY:Alternate Class Feature|AUTOMATIC|Cohort Enchanter ~ Cohort|PREVARGTEQ:WizardLVL,6							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Cohort	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Upon reaching 6th level, an enchanter using this variant gains the service of a loyal cohort of the player's choice (with the DM's approval). The cohort is a 4th-level character when fi rst gained; after that point, follow the normal rules described in the Leadership feat (page 106 of the Dungeon Master's Guide) to determine the cohort's level, but treat the enchanter's level as being two lower than normal. The enchanter doesn't gain any followers from this ability. If the enchanter selects the Leadership feat, he attracts followers as normal, the penalty to the enchanter's effective level is eliminated, and the enchanter automatically qualifi es for the "special power" modifi er to his Leadership score.	KEY:Cohort Enchanter ~ Cohort									BONUS:VAR|LeadershipCohortLVL|WizardLVL-2	BONUS:VAR|LeadershipCohortLVL|2|PREABILITY:1,CATEGORY=FEAT,Leadership								ABILITY:Special Ability|AUTOMATIC|Leadership Cohort								SORTKEY:Class_Cohort_Wizard	SOURCEPAGE:UA	
Extended Enchantment Enchanter	CATEGORY:ACF	TYPE:AlternateClass.WizardEnchanterSpecialtySpell	VISIBLE:YES	DESC:Enchanters using this variant ensnare the minds of others more easily with their magic, and as a result their enchantment spells last longer than those cast by other spellcasters.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Enchanter																ABILITY:Alternate Class Feature|AUTOMATIC|Extended Enchantment Enchanter ~ Extended Enchantment|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Extended Enchantment	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Enchanters using this variant ensnare the minds of others more easily with their magic, and as a result their enchantment spells last longer than those cast by other spellcasters. Once per day, plus one additional time per two class levels gained above 1st, an enchanter using this variant can cast a spell from the enchantment school as if it were enhanced by the Extend Spell metamagic feat. This enhancement does not affect the spell's level. This ability cannot be used to extend a spell with a duration of concentration, instantaneous, or permanent.	KEY:Extended Enchantment Enchanter ~ Extended Enchantment	DESC:%1/day|EnchanterExtendedEnchantmentTimes			DEFINE:EnchanterExtendedEnchantmentTimes|0					BONUS:VAR|EnchanterExtendedEnchantmentTimes|(WizardLVL+1)/2																	SORTKEY:Class_Extended_Enchantment_Wizard	SOURCEPAGE:UA	
Energy Affinity Evoker	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:Evokers using this variant must choose an energy type (acid, cold, electricity, fi re, or sonic).		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Evoker							BONUS:ABILITYPOOL|Evoker Energy Affinity|1|PREVARGTEQ:WizardLVL,1																COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Energy Affinity (Acid)	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.EvokerEnergyAffinity.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Evokers using this variant must choose an energy type (acid, cold, electricity, fire, or sonic). This choice is made upon character creation and cannot be altered thereafter. Any time the character casts an evocation spell with the chosen energy type, she casts the spell as if her caster level were one higher (affecting range, duration, damage, caster level checks, and any other factor infl uenced by caster level).	KEY:Energy Affinity Evoker ~ Energy Affinity ~ Acid									BONUS:CASTERLEVEL|DESCRIPTOR.Acid|1																	SORTKEY:Class_Energy_Affinity_Wizard	SOURCEPAGE:UA	
Energy Affinity (Cold)	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.EvokerEnergyAffinity.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Evokers using this variant must choose an energy type (acid, cold, electricity, fire, or sonic). This choice is made upon character creation and cannot be altered thereafter. Any time the character casts an evocation spell with the chosen energy type, she casts the spell as if her caster level were one higher (affecting range, duration, damage, caster level checks, and any other factor infl uenced by caster level).	KEY:Energy Affinity Evoker ~ Energy Affinity ~ Cold									BONUS:CASTERLEVEL|DESCRIPTOR.Cold|1																	SORTKEY:Class_Energy_Affinity_Wizard	SOURCEPAGE:UA	
Energy Affinity (Electricity)	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.EvokerEnergyAffinity.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Evokers using this variant must choose an energy type (acid, cold, electricity, fire, or sonic). This choice is made upon character creation and cannot be altered thereafter. Any time the character casts an evocation spell with the chosen energy type, she casts the spell as if her caster level were one higher (affecting range, duration, damage, caster level checks, and any other factor infl uenced by caster level).	KEY:Energy Affinity Evoker ~ Energy Affinity ~ Electricity									BONUS:CASTERLEVEL|DESCRIPTOR.Electricity|1																	SORTKEY:Class_Energy_Affinity_Wizard	SOURCEPAGE:UA	
Energy Affinity (Fire)	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.EvokerEnergyAffinity.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Evokers using this variant must choose an energy type (acid, cold, electricity, fire, or sonic). This choice is made upon character creation and cannot be altered thereafter. Any time the character casts an evocation spell with the chosen energy type, she casts the spell as if her caster level were one higher (affecting range, duration, damage, caster level checks, and any other factor infl uenced by caster level).	KEY:Energy Affinity Evoker ~ Energy Affinity ~ Fire									BONUS:CASTERLEVEL|DESCRIPTOR.Fire|1																	SORTKEY:Class_Energy_Affinity_Wizard	SOURCEPAGE:UA	
Energy Affinity (Sonic)	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.EvokerEnergyAffinity.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Evokers using this variant must choose an energy type (acid, cold, electricity, fire, or sonic). This choice is made upon character creation and cannot be altered thereafter. Any time the character casts an evocation spell with the chosen energy type, she casts the spell as if her caster level were one higher (affecting range, duration, damage, caster level checks, and any other factor infl uenced by caster level).	KEY:Energy Affinity Evoker ~ Energy Affinity ~ Sonic									BONUS:CASTERLEVEL|DESCRIPTOR.Sonic|1																	SORTKEY:Class_Energy_Affinity_Wizard	SOURCEPAGE:UA	
Energy Substitution Evoker	CATEGORY:ACF	TYPE:AlternateClass.WizardBonusFeats	VISIBLE:YES	DESC:An evoker of 5th level or higher using this variant can substitute energy of one type for another.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Evoker																ABILITY:Alternate Class Feature|AUTOMATIC|Energy Substitution Evoker ~ Energy Substitution|PREVARGTEQ:WizardLVL,5							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Energy Substitution	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An evoker of 5th level or higher using this variant can substitute energy of one type for another. When casting a spell that has an energy descriptor (acid, cold, electricity, fi re, or sonic), the evoker can change the energy descriptor and the spell's effects to energy of a different type. Using this ability is a free action that must be declared before the spell is cast. The evoker can use this ability once per day for each fi ve class levels he has attained (1/day at 5th, 2/day at 10th, and so on).	KEY:Energy Substitution Evoker ~ Energy Substitution	DESC:%1/day|EvokerEnergySubstitutionTimes			DEFINE:EvokerEnergySubstitionTimes|0					BONUS:VAR|EvokerEnergySubstitionTimes|WizardLVL/5																	SORTKEY:Class_Energy_Substitution_Wizard	SOURCEPAGE:UA	
Overcome Resistance Evoker	CATEGORY:ACF	TYPE:AlternateClass.WizardEvokerSpecialtySpell	VISIBLE:YES	DESC:The energy spells of an evoker using this variant can ignore some or all of a target's resistance to energy.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Evoker																ABILITY:Alternate Class Feature|AUTOMATIC|Overcome Resistance Evoker ~ Overcome Resistance|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
