SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Trample	CATEGORY:Special Ability	TYPE:FomorianRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Fomorian ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|10|TYPE=Base						ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:FomorianRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A fomorian has a +10 racial bonus onMove Silently checks.	KEY:Fomorian ~ Skills									BONUS:SKILL|Move Silently|10|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Forest Sloth	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ForestSlothRaceTrait|Scent	AUTO:LANG|Sloth																													
Improved Grab	CATEGORY:Special Ability	TYPE:ForestSlothRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a forest sloth hits an opponent that is at least one size category smaller than itself with both claw attacks, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +21). If it gets a hold, it transfers the opponent to its mouth as a free action and automatically hits with its bite attack in the same round. It can then try to swallow its prey in the next round. Alternatively, the forest sloth has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the forest sloth is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Forest Sloth ~ Improved Grab																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:ForestSlothRaceTrait.SpecialAttack.Extraordinary.Swallow Whole	VISIBLE:YES	DESC:A forest sloth can swallow a creature that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +21), provided that the opponent is already in its mouth at the start of its turn. Once inside the sloth, the opponent takes 2d4+7 points of bludgeoning damage plus 1d8 points of acid damage per round from the sloth's gullet. A successful grapple check allows the swallowed creature to climb out of the gullet and return to the sloth's mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the gullet (AC 13) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Large forest sloth's gullet can hold 2 Small, 8 Tiny, or 32 Diminutive or smaller creatures.	KEY:Forest Sloth ~ Swallow Whole																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:ForestSlothRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*A forest sloth receives a +4 racial bonus on Climb, Move Silently, and Spot checks when in forested areas.	KEY:Forest Sloth ~ Skills									BONUS:SITUATION|Climb=Forested area|4|TYPE=Racial	BONUS:SITUATION|Move Silently=Forested area|4|TYPE=Racial	BONUS:SITUATION|Spot=Forested area|4|TYPE=Racial																SOURCEPAGE:MM2	
																																	
Race Traits ~ Salamander (Frost)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SalamanderFrostRaceTrait																														
Cold Aura	CATEGORY:Special Ability	TYPE:SalamanderFrostRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A frost salamander emanates such intense cold that each creature within 20 feet takes 1d8 points of cold damage per round (no saving throw). Magical effects that shield against cold work against this aura, but normal measures (such as heavy furs or insulation) do not.	KEY:Salamander (Frost) ~ Cold Aura																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Galeb Duhr	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GalebDuhrRaceTrait																														
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:GalebDuhrRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Galeb Duhr ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=20|Animate Objects ~ Stone only|Stone Shape	SPELLS:Innate|TIMES=1|CASTERLEVEL=20|Move Earth|Passwall|Transmute Rock to Mud,15+CHA|Wall of Stone								SOURCEPAGE:MM2	
Freeze	CATEGORY:Special Ability	TYPE:GalebDuhrRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A galeb duhr can hold itself so still that it appears to be a boulder. An observer must succeed at a Spot check (DC 30) to notice that it is really alive.	KEY:Galeb Duhr ~ Freeze																											SOURCEPAGE:MM2	
Tremorsense	CATEGORY:Special Ability	TYPE:GalebDuhrRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A galeb duhr can automatically sense the location of anything within 300 feet that is in contact with the ground.	KEY:Galeb Duhr ~ Tremorsense									BONUS:VAR|TremorsenseRange|300|TYPE=Base																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Gambol	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GambolRaceTrait																														
Fear Aura	CATEGORY:Special Ability	TYPE:GambolRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When a gambol howls, every creature within a 100-foot radius must succeed at aWill save (DC %1) or become panicked for 1d6+1 rounds. Whether or not the save is successful, the creature is then immune to that gambol's howl for 24 hours. The howl is a sonic, mind-affecting fear effect.|FearAuraDC	KEY:Gambol ~ Fear Aura				DEFINE:FearAuraDC|0					BONUS:VAR|FearAuraDC|DefaultDCCha	BONUS:VAR|FearAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear Aura)								ABILITY:Ability Focus|AUTOMATIC|Fear Aura									SOURCEPAGE:MM2	
Great Leap	CATEGORY:Special Ability	TYPE:GambolRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A gambol gains a +25 bonus on Jump checks. Maximum distance restrictions do not apply to its jumps.	KEY:Gambol ~ Great Leap									BONUS:SKILL|Jump|25|TYPE=Racial																		SOURCEPAGE:MM2	
Evasion	CATEGORY:Special Ability	TYPE:GambolRaceTrait.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:A gambol that makes a successful Reflex saving throw against an effect that would normally deal half damage instead avoids damage altogether.	KEY:Gambol ~ Evasion																											SOURCEPAGE:MM2	
Quickness	CATEGORY:Special Ability	TYPE:GambolRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Although not particularly dexterous, a gambol is supernaturally quick. It can take an extra attack or move action each round, either before of after its normal action.	KEY:Gambol ~ Quickness																											SOURCEPAGE:MM2	
Masterful Dodge	CATEGORY:Special Ability	TYPE:GambolRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As a free action once per round, a gambol can dodge one ranged weapon attack, one reach melee weapon attack, or one spell that requires an attack roll by making a successful Reflex save (DC 20). An attack using a weapon with an enhancement bonus increases the save DC by the amount of the bonus, and a spell adds its spell level to the save DC. To use this ability, the gambol must be aware of the attack and not be Flat-footed.	KEY:Gambol ~ Masterful Dodge																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Giant (Forest)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Giant Subtraits|TYPE=GiantForestRaceTrait											BONUS:VAR|AdvancementByClass|1																			
Rock Throwing	CATEGORY:Special Ability	TYPE:GiantForestRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The range increment is 120 feet for a forest giant's thrown rocks.	KEY:Giant (Forest) ~ Rock Throwing																											SOURCEPAGE:MM2	
Poison	CATEGORY:Special Ability	TYPE:GiantForestRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage unconsiusness 4d4 rounds, secondary damage unconsiusness 4d4 rounds. The save DC is Constitution-based.|PoisonDC	KEY:Giant (Forest) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:GiantForestRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A forest giant has a +4 racial bonus on Hide checks. * In wooded areas, this bonus rises to +8.	KEY:Giant (Forest) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial	BONUS:SITUATION|Hide=Wooded area|8|TYPE=Racial																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Giant (Sun)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Giant Subtraits|TYPE=GiantSunRaceTrait											BONUS:VAR|AdvancementByClass|1																			
Rock Throwing	CATEGORY:Special Ability	TYPE:GiantSunRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The range increment is 120 feet for a sun giant's thrown rocks.	KEY:Giant (Sun) ~ Rock Throwing																											SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:GiantSunRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Giant (Sun) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=13|Spike Stones|Stone Shape|Wall of Stone									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:GiantSunRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A sun giant has a +4 racial bonus on Hide checks. *In desert areas, this bonus rises to +8.	KEY:Giant (Sun) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial	BONUS:SITUATION|Hide=Desert area|8|TYPE=Racial																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Giant (Ocean)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Giant Subtraits|TYPE=GiantOceanRaceTrait											BONUS:VAR|AdvancementByClass|1																			
Rock Throwing	CATEGORY:Special Ability	TYPE:GiantOceanRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The range increment is 120 feet for a sun giant's thrown rocks.	KEY:Giant (Ocean) ~ Rock Throwing																											SOURCEPAGE:MM2	
Amphibious	CATEGORY:Special Ability	TYPE:GiantOceanRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Although ocean giants have gills for breathing underwater, they can also breathe air and can survive indefinitely on land.	KEY:Giant (Ocean) ~ Amphibious																											SOURCEPAGE:MM2	
Blunt Weapon Immunity	CATEGORY:Special Ability	TYPE:GiantOceanRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An ocean giant takes no damage from bludgeoning weapons.	KEY:Giant (Ocean) ~ Blunt Weapon Immunity																											SOURCEPAGE:MM2	
Landform	CATEGORY:Special Ability	TYPE:GiantOceanRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:This ability allows an ocean giant to assume the form of a Huge humanoid-shaped giant or return to its natural form at will. An ocean giant in landform is able to walk on land, but it has no tail attack. A change wrought by landform cannot be dispelled, nor does the ocean giant revert to its natural form when killed. A true seeing spell, however, reveals the ocean giant's natural shape if it is in landform.	KEY:Giant (Ocean) ~ Landform																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Giant (Mountain)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Giant Subtraits|TYPE=GiantMountainRaceTrait|Scent											BONUS:VAR|AdvancementByClass|1																			
Rock Throwing	CATEGORY:Special Ability	TYPE:GiantMountainRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The range increment is 120 feet for a sun giant's thrown rocks.	KEY:Giant (Mountain) ~ Rock Throwing																											SOURCEPAGE:MM2	
Crush	CATEGORY:Special Ability	TYPE:GiantMountainRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A mountain giant that jumps at least 20 feet into the air (or jumps down from a height of at least 20 feet) can land on opponents two or more size categories smaller than itself as a standard action, using its whole body to crush them. A crush attack affects as many creatures as can fit under the giant's body. (This is normally a 40-foot square, but the giant can instead opt to come down on its seat and cover a 40-foot by 60-foot area.) Each creature in the affected area must succeed at a Reflex save (DC %1) or be pinned, automatically taking 2d6+24 points of bludgeoning damage. Thereafter, if the giant chooses to maintain the pin, treat it as a normal grapple attack. While pinned, the opponent takes crush damage each round.|CrushDC	KEY:Giant (Mountain) ~ Crush				DEFINE:CrushDC|0					BONUS:VAR|CrushDC|DefaultDCCon	BONUS:VAR|CrushDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Crush)								ABILITY:Ability Focus|AUTOMATIC|Crush	NATURALATTACKS:Crush,Weapon.Natural.Melee.Finesseable.Bludgeoning,*1,2d6								SOURCEPAGE:MM2	
Fling	CATEGORY:Special Ability	TYPE:GiantMountainRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A mountain giant that sucessfully grapples a foe two or more size categories smaller than itself can hurl the creature as a standard action. A flung creature travels up to 120 feet and takes 12d6 points of damage. A creature that is flung off a mountain takes this amount of damage or the appropriate falling damage, whichever is greater. The giant also can throw the flung creature as though it were a boulder. In this case, the flung creature takes 12d6+16 points of damage, and any opponent it strikes takes 4d8+16 points of damage.	KEY:Giant (Mountain) ~ Fling																											SOURCEPAGE:MM2	
Grapple	CATEGORY:Special Ability	TYPE:GiantMountainRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a mountain giant hits an opponent that is at least one size category smaller than itself with a slam (used as a melee touch attack), it deals normal damage and attempts to start a grapple (grapple bonus +54). If it gets a hold, it can fling the opponent in the next round. Alternatively, the mountain giant has the option to conduct the grapple normally, or simply use one hand to hold the opponent (-20 penalty on grapple check, but the mountain giant is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals slam damage.	KEY:Giant (Mountain) ~ Grapple																											SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:GiantMountainRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Giant (Mountain) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|12|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Summon Giants	CATEGORY:Special Ability	TYPE:GiantMountainRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a mountain giant can attempt to summon 1d8+1 ogres, 1d6+1 trolls, or 1d4+1 hill giants with a 25%% chance of success.	KEY:Giant (Mountain) ~ Summon Giants																											SOURCEPAGE:MM2	
