SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																													
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:MISC|CR|4|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|6|PREVAREQ:DragonAgeCategory,3																
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:VAR|DragonSizeGroup|3|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard							BONUS:MOVEADD|TYPE.Fly|50|PREVARGTEQ:DragonAgeCategory,8											
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:VAR|Maneuverability|2|TYPE=Base							BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK|PREVARGTEQ:DragonAgeCategory,8											
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:STAT|STR|6|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD																BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD																BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD																BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|14|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Pyroclastic).MOD				DR:0/Good																		BONUS:MISC|DR|Good|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Good|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A pyroclastic dragon has two types of breath weapon, a cone of superheated ash accompanied by crushing waves of sonic force (dealing half fire damage and half sonic damage) or a disintegrating line. Creatures within the area of the line must succeed on a Fortitude save or crumble to ash (Creatures that successfully save do not take any damage). Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Pyroclastic Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|6|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Pyroclastic Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Produce Flame	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Produce Flame																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Produce Flame									SOURCEPAGE:Drac
Sound Burst	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Sound Burst																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Sound Burst									SOURCEPAGE:Drac
Fire Storm	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Fire Storm																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Fire Storm									SOURCEPAGE:Drac
Incendiary Cloud	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Incendiary Cloud																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Incendiary Cloud									SOURCEPAGE:Drac
Meteor Swarm	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Meteor Swarm																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Meteor Swarm									SOURCEPAGE:Drac
Power Word Stun	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Power Word Stun																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Power Word Stun									SOURCEPAGE:Drac
Pyrotechnics	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Pyrotechnics																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Pyrotechnics									SOURCEPAGE:Drac
Shatter	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Shatter																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Shatter									SOURCEPAGE:Drac
Shout	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Shout																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Shout									SOURCEPAGE:Drac
Wall of Fire	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Wall of Fire																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Wall of Fire									SOURCEPAGE:Drac
Wall of Stone	CATEGORY:Special Ability	TYPE:TrueDragonPyroclasticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Pyroclastic Dragon) ~ Wall of Stone																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Wall of Stone									SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Radiant)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Planar Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-4)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Breath Weapon|Immunity To Light spells	ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Daylight|PREVARGTEQ:DragonAgeCategory,2		ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Dispel Darkness|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Searing Light|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Healing Touch|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Sunburst|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Radiant Dragon) ~ Prismatic Sphere|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:MISC|CR|5|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,2																	
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:VAR|DragonSizeGroup|5|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard							BONUS:MOVEADD|TYPE.Fly|50|PREVARGTEQ:DragonAgeCategory,8											
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:VAR|Maneuverability|2|TYPE=Base							BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK|PREVARGTEQ:DragonAgeCategory,8											
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:STAT|STR|6|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|DEX|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2								BONUS:STAT|DEX|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10									
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:STAT|WIS|6|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD														BONUS:STAT|CHA|6|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|25|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|2	BONUS:COMBAT|AC|DragonAgeCategory|TYPE=Deflection	BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Radiant).MOD				DR:0/Evil																		BONUS:MISC|DR|Evil|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Evil|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A radiant dragon has two types of breath weapons, a line of force or a cone of light. Creatures caught within the cone must make Fortitude saves or be blinded for 1d6 rounds plus 1 round per age category of the dragon. A successful save means the creature is merely dazzled for the same duration. Sightless creatures are immune to the cone of light breath weapon. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Radiant Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|10|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Radiant Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Dispel Darkness	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A juvenile or older radiant dragon automatically dispels any darkness spell (whose level is equal to or less than his age category) within 60 feet.	KEY:Dragon (Radiant Dragon) ~ Dispel Darkness																											SOURCEPAGE:Drac
Healing Touch	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An old or older radiant dragon can generate any one of the following effects with its touch: cure critical wounds, regenerate, remove blindness/deafness, remove disease, remove paralysis, or restoration. It may use its healing touch a number of times per day equal to its age category.	KEY:Dragon (Radiant Dragon) ~ Healing Touch																											SOURCEPAGE:Drac
Daylight	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Radiant Dragon) ~ Daylight																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DragonAgeCaterogy|Daylight									SOURCEPAGE:Drac
Searing Light	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Radiant Dragon) ~ Searing Light																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Searing Light									SOURCEPAGE:Drac
Prismatic Sphere	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Radiant Dragon) ~ Prismatic Sphere																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Prismatic Sphere									SOURCEPAGE:Drac
Sunburst	CATEGORY:Special Ability	TYPE:TrueDragonRadiantDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Radiant Dragon) ~ Sunburst																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Sunburst									SOURCEPAGE:Drac
																																
